address,latitude,longitude
Route Aloys-Fauquez 41,46.53342372941416,6.632108884925135
Route Aloys-Fauquez 143,46.54153086199565,6.6320001961110355
Rue du Petit-Valentin 3,46.526711829986034,6.6322313809835025
Avenue Louis-Agassiz 5,46.51801810699368,6.632436875196293
Place de la Palud 8,46.522150878603796,6.632396543927822
Rue de la Borde 19,46.5285921149923,6.63231840571579
Route du Signal 26,46.532243201411404,6.638437627721407
Avenue des Alpes 12,46.51422090121604,6.638755053919103
Rue du Nord 11,46.52619808923588,6.63863544881925
Rue Philippe-François-de-Langallerie 11,46.52001589446233,6.638770927232605
Avenue de Beaumont 22,46.52517221013936,6.645557766619939
Chemin de la Lisière 15,46.534437483753955,6.6361941206357224
Chemin de la Lisière 7,46.533791717775586,6.636219364995982
Rue Cheneau-de-Bourg 13b,46.52047200474182,6.636428127815143
Avenue de l'Elysée 35,46.50950553108086,6.636611392237327
Rue Saint-Martin 3,46.52136062759878,6.636466287915059
Chemin des Allinges 1,46.51044133342487,6.636646254807265
Avenue de Jurigoz 12,46.51247395264192,6.636617157509231
Escaliers Rodolphe-de-Billens 2,46.5203689756774,6.63653795493172
Avenue du Grey 1,46.53180588209872,6.617286343029395
Avenue du Mont-d'Or 40,46.51709948321781,6.617529786817037
Chemin des Clochetons 16,46.5266144344108,6.617431496531014
Chemin du Reposoir 4,46.51815540334832,6.617561340209617
Chemin de Grande-Rive 1,46.51323738388658,6.617652358760644
Chemin des Clochetons 37,46.526264530006465,6.6174760442178675
Avenue de Gratta-Paille 3,46.53594855386577,6.6173310966747625
Avenue d'Echallens 57,46.527287941423694,6.617463350203691
Avenue Marc-Dufour 56,46.517439873064326,6.617614938579245
Chemin du Reposoir 15,46.51801564457659,6.617703671316573
Avenue de Morges 33bis,46.52502713646112,6.617606682618277
Avenue des Bergières 59,46.530979672762854,6.617569815528947
Rue du Bugnon 19,46.52433395507242,6.640131270172291
Chemin Louis-Boissonnet 81,46.54089610058102,6.641719522578199
Avenue Mon-Repos 32,46.5182111011242,6.642131801974016
Chemin Louis-Boissonnet 67,46.53971459308215,6.644534877283618
Chemin Louis-Boissonnet 65,46.539901827069464,6.644563036291101
Chemin Isabelle-de-Montolieu 169,46.54355905636042,6.64457091739281
Chemin de Pierre-de-Plan 8,46.528240294997744,6.644797157902775
Avenue de la Dôle 3,46.52157356237662,6.64496103820153
Ruelle Grand-Saint-Jean 6,46.521835756181815,6.63147317799008
Chemin des Bégonias 10,46.53196210236585,6.6313309965864
Rue William-Haldimand 4,46.52282714057825,6.631478066443914
Rue du Simplon 4,46.515677636655234,6.631587185910935
Rue Grand-Saint-Jean 5,46.52127972983654,6.6316253595081545
Avenue des Boveresses 34,46.535346497744236,6.663934266842054
Chemin des Lys 6a,46.52918767356241,6.646800832676596
Chemin de Chandolin 8,46.51759316560596,6.647013232373759
Chemin Louis-Boissonnet 13b,46.537065341405395,6.646785881174752
Chemin des Libellules 6,46.53981381142019,6.643724216709492
Rue Edouard-Payot 12,46.52207162311038,6.644068286134893
Chemin du Furet 12,46.540064483748154,6.626289447819618
Avenue d'Ouchy 74,46.50731695982739,6.6268227211580895
Chemin des Cèdres 3,46.525071219183666,6.626561432139161
Avenue d'Ouchy 72,46.5074584295754,6.626866329444088
Chemin Isabelle-de-Montolieu 41bis,46.54230645682263,6.648364003557629
Chemin de Chissiez 5,46.514221401822134,6.648789534245915
Chemin de Praz-Berthoud 3,46.537350033057045,6.648501410361622
Chemin du Bois-Genoud 32l,46.56316461807638,6.591643798213592
Avenue Montagibert 16,46.523984086044706,6.643222187396786
Rue Orient-Ville 14,46.51665616401044,6.643407117455702
Chemin du Moléson 12,46.52224446546168,6.649286083284043
Avenue des Oiseaux 2,46.5311277702104,6.629605651576667
Rue Pré-du-Marché 9b,46.52359418396615,6.629723963181911
Rue du Simplon 19,46.51578104441553,6.629875418670982
Avenue des Oiseaux 4,46.53129747458912,6.629661507532864
Rue Pré-du-Marché 32,46.52452292618548,6.629896296407762
Avenue Victor-Ruffy 23,46.52697281548776,6.648032420772038
Avenue Victor-Ruffy 14,46.523802324278826,6.64815988765519
Rue Marterey 72,46.52121969416373,6.639912351471256
Chemin de la Forêt 7,46.53516749391293,6.635019181246311
Chemin du Treyblanc 2,46.5142938560965,6.635348088527622
Route du Pavement 21,46.53217592403837,6.63511322503513
Rue Charles-Vuillermet 1,46.523162928087956,6.63527516498269
Jardins-de-Prélaz 10,46.52690930630114,6.610962526575217
Jardins-de-Prélaz 7,46.52660178484494,6.610986121623812
Avenue de Montoie 30,46.52019996290429,6.6110898592078655
Chemin de Contigny 7,46.51716182743302,6.611212119098987
Avenue William-de-Charrière-de-Sévery 7,46.528013065625416,6.611163698647485
Avenue de Provence 4,46.522891200896545,6.6112995932809175
Route de la Blécherette 42,46.579531197523494,6.610463045543462
Avenue de Mon-Loisir 3,46.51216310289742,6.6332465069733235
Rue du Tunnel 9,46.52495827447173,6.633067723642359
Rue du Pont 4,46.52148063804362,6.633188493040839
Avenue Sainte-Luce 16,46.51756429783795,6.633290175432879
Route du Jorat 71a,46.5602109550303,6.696072135390464
Route de Praz-Gilliard 6,46.55415414630128,6.696264676275719
Chemin des Esserts 29,46.54952928158918,6.696378863720105
Route Aloys-Fauquez 32,46.532722739636014,6.63338847079717
Route d'Oron 14d,46.533774129167234,6.650475161355224
Chemin Isabelle-de-Montolieu 56d,46.54133330224566,6.650374337088783
Avenue du Léman 55,46.5153046383202,6.650754813315448
Chemin de la Chaumière 9,46.537067264270945,6.650438418620193
Avenue Auguste-Verdeil 14,46.51855644370355,6.650754970008256
Chemin du Devin 33d,46.5296743132822,6.650617472496466
Avenue Auguste-Verdeil 20,46.51818851734916,6.650873317595564
Avenue du Léman 57,46.51517762574068,6.6509235914175715
Escaliers du Marché 9,46.52212336280689,6.63366635146757
Rue Saint-François 4,46.520644102294675,6.633715787211716
Route Aloys-Fauquez 60,46.53508386434358,6.633565745747255
Rue Saint-François 14,46.520365642461016,6.63378998211644
Rue Saint-François 18,46.520277490895324,6.633804066235668
Route Aloys-Fauquez 58,46.53481247661397,6.633608387584096
Chemin de la Dranse 1,46.53033344335834,6.616754093547011
Chemin du Boisy 8,46.533631888437,6.616715832567261
Chemin de Primerose 32,46.51513137719696,6.6170187218019905
Chemin de Grande-Rive 5,46.51340621475027,6.617053644125739
Avenue de Morges 45,46.52594008152039,6.616872823835156
Rue de Sébeillon 7,46.52332059580625,6.616977929694035
Avenue Marc-Dufour 50,46.517708412098614,6.617092591215642
Avenue de France 70,46.52984339030716,6.616911834386447
Avenue Marc-Dufour 52,46.51737707326006,6.617202648066565
Chemin de Primerose 8,46.514758204462595,6.617266377824958
Avenue du Mont-d'Or 41,46.516584941556125,6.617246337602767
Chemin du Boisy 7,46.532871362846336,6.617000814509096
Chemin des Fleurs 1,46.51937075046616,6.61730557963732
Chemin du Boisy 5,46.53270474517821,6.617209409111849
Rue de Genève 70,46.5243150030945,6.617346538404983
Chemin de la Planche-aux-Oies 9d,46.54914121621756,6.692736429737672
Route de Berne 304b,46.563538685275994,6.692592363584021
Chemin de la Planche-aux-Oies 7c,46.54957585099317,6.692836711067431
Chemin Louis-Boissonnet 94,46.541070120128616,6.641301980690555
Rue de la Pontaise 43a,46.53094713715043,6.62885644183849
Avenue des Figuiers 4,46.51712129872054,6.609074852356449
Chemin de Montelly 35,46.52143826737463,6.609125152766858
Chemin des Cottages 22,46.52046555539578,6.609151091522377
Avenue Sainte-Luce 9,46.517812728818534,6.632908204545625
Chemin de Maillefer 8,46.5406431837005,6.632610418641519
Rue de la Borde 12b,46.5287570279957,6.6328270198852515
Avenue Antoine-Michel-Servan 26,46.51155854764473,6.6331602496263375
Rue du Midi 14,46.5184133728017,6.6330808890654875
Route Aloys-Fauquez 33,46.53344333782978,6.632869469658079
Route de la Blécherette 14,46.579816030169695,6.609947392284735
Route de la Blécherette 16,46.579831335032814,6.61003404804414
Rue de Genève 92,46.52578343237007,6.611955397638239
Rue Couchirard 9,46.52558082565131,6.612016365376401
Chemin Général Charles-Jules-Guiguer-de-Prangins 1,46.534171707922894,6.611919624316464
Chemin Guillaume-de-Pierrefleur 23a,46.53907540666589,6.611862829170498
Chemin du Boisy 26,46.53506467800623,6.615990888226703
Avenue de France 88,46.531054804415255,6.61607881452916
Avenue Frédéric-Recordon 16,46.527064915132314,6.616193456045887
Avenue de Morges 93,46.525730241344085,6.616256136684088
Avenue Frédéric-Recordon 1,46.52494134471426,6.616366293998456
Avenue de Cour 71,46.51543700670839,6.61651408624494
Avenue de France 86,46.530867074953285,6.6162924187632575
Avenue Pierre-Maurice-Glayre 13,46.5289686386251,6.616345769194047
Chemin du Boisy 15,46.53299178729046,6.6162871369535665
Chemin de la Tour-Grise 1,46.5198316609014,6.6165386709813685
Avenue de Cour 46,46.51618052421988,6.616646788020059
Avenue Marc-Dufour 41,46.518865872192734,6.616620068912893
Avenue des Bains 36,46.51249962446508,6.616725881203964
Avenue de France 78,46.53043077923094,6.616455825815865
Chemin du Boisy 20,46.53465023926813,6.616392088523287
Rue de Sébeillon 9a,46.52332710425021,6.616571200878652
Avenue de la Chablière 2,46.529880175067774,6.61596455995878
Avenue de France 73,46.53049412450841,6.615984712274888
Chemin de la Tour-Grise 5,46.519778977213015,6.616158542293136
Avenue des Bains 18,46.513118315901735,6.616306742785232
Avenue de Morges 185,46.52603901793246,6.608154857569521
Avenue de Montoie 35a,46.517788764730525,6.6083284627416585
Avenue de Cour 156,46.518672703103135,6.608350450051761
Route Aloys-Fauquez 106,46.53776699781591,6.634108970627886
Avenue de Beaulieu 45,46.526766116007025,6.625768639693789
Chemin du Furet 9,46.54021186025243,6.625600179152671
Chemin des Grandes-Roches 5a,46.53021624253173,6.62576664532647
Avenue Frédéric-César-de-La-Harpe 23,46.511317896347634,6.626054953793634
Avenue Louis-Ruchonnet 14,46.51868272671227,6.626020470267697
Avenue de Morges 31a,46.52496773698022,6.617952579039432
Avenue d'Echallens 41,46.52687293104163,6.61794786778163
Chemin de la Dranse 24,46.53027901408307,6.617898323593024
Avenue du Mont-d'Or 37,46.51659735904638,6.618129299056443
Avenue des Bains 21,46.51288813316286,6.618210024922821
Avenue Frédéric-Recordon 38,46.527659410831376,6.61530133964957
Chemin des Fougères 1,46.51743579800388,6.615509603628403
Chemin des Matines 2,46.5171177702207,6.615569425967512
Avenue de Morges 97,46.52577097065926,6.615495006481172
Avenue Marc-Dufour 38,46.518358640140434,6.615721015300068
Avenue Montagibert 12,46.524015513963725,6.642702094025505
Avenue des Alpes 48,46.514317642023194,6.642874234562258
Chemin de Valdézia 6,46.52367706211802,6.656150512368642
Chemin de Craivavers 24,46.529784259044966,6.661833122581042
Chemin de la Grangette 96,46.53451370939927,6.661847574440921
Chemin des Eterpeys 14,46.53639920136204,6.661899403689765
Chemin de Grésy 7,46.52921710507954,6.660085143276668
Chemin de Grésy 9,46.52937011645831,6.660096612092351
Chemin de la Grangette 77a,46.536112663396715,6.660097656540302
Avenue de la Chablière 48,46.533668301260846,6.6128136483256155
Route de Cojonnex 3a,46.559585363941245,6.680400449479303
Chemin de la Vulliette 29n,46.556297879524514,6.680498330112462
Chemin de la Vulliette 29o,46.55651143165952,6.680715958686509
Avenue du Tribunal-Fédéral 9,46.5202182086683,6.639356989955901
Rue du Bugnon 23b,46.524974150478485,6.639344241669596
Avenue de Florimont 17,46.51568996961362,6.639485252448794
Rue Charles-Augustin-Sainte-Beuve 6,46.520542059208005,6.639432480288194
Chemin de Montelly 78,46.522617029922436,6.608090253618852
Avenue de Rhodanie 58,46.51571047572829,6.608269541822493
Avenue d'Echallens 24,46.52563315690163,6.620168868423527
Chemin du Suchet 1,46.51805212469974,6.6203272135311835
Chemin Beau-Site 5,46.5344988217178,6.620103256788195
Avenue de Morges 11bis,46.52395493694314,6.620334790582571
Chemin du Mont-Tendre 24,46.51834137328283,6.6204565412972665
Route des Plaines-du-Loup 55,46.54088264941156,6.6201244762749605
Avenue du Grey 20,46.53239256381284,6.620298449185056
Avenue de Cour 33bis,46.51319663339326,6.620649773136185
Chemin des Aubépines 8,46.527779357696346,6.620476270818262
Rue Elisa-Serment 13,46.538124063924215,6.620367753319778
Chemin des Croix-Rouges 14,46.52066043816388,6.620635992053946
Chemin des Fleurettes 32,46.51763860853046,6.620767296135076
Chemin des Aubépines 17,46.527281236804384,6.620638667447976
Route du Jorat 59,46.551893418859976,6.691323044592881
Chemin de la Planche-aux-Oies 2,46.54938741823358,6.691554681263359
Chemin du Flon-Morand 4,46.55668244373571,6.687308280904183
Route de Marin 7d,46.55404400232823,6.68748007653593
Rue du Valentin 14,46.52442159867451,6.63171492100924
Rue des Crêtes 4,46.52869066477458,6.631676561568461
Place de la Cathédrale 7,46.52292415656606,6.635387277642694
Route du Pavement 9,46.531041171196165,6.635268526305472
Avenue Samuel-Auguste-André-David-Tissot 11,46.515745082378814,6.635502731524673
Chemin du Treyblanc 4,46.51419120466668,6.635563188246405
Rue de l'Académie 1,46.52362734564717,6.635446033218764
Route du Pavement 10,46.530876813012135,6.636059196543151
Rue de la Paix 4,46.51954818605056,6.636289036686971
Avenue de Jurigoz 5,46.51307613940196,6.636396882199744
Chemin des Allinges 14,46.50978289388148,6.636535744613671
Chemin de la Vulliette 43a,46.55700554563517,6.679601138816512
Route du Jorat 22a,46.54230556124622,6.679840154100684
Chemin de la Pétause 15,46.56273369317772,6.594676922025456
Chemin de la Coffette 24,46.56396020465282,6.59482834549108
Boulevard de Grancy 56,46.51655765440015,6.625646448054385
Chemin Auguste-Pidou 18,46.50908362003302,6.625765087244097
Rue des Côtes-de-Montbenon 28,46.5214617183256,6.625662953562357
Avenue des Bergières 8b,46.52785569145012,6.625586185574469
Chemin du Bois-Gentil 130,46.53897850390977,6.625420173110193
Avenue Frédéric-César-de-La-Harpe 17,46.512407022444094,6.625896305576181
Avenue Frédéric-César-de-La-Harpe 28,46.50948547103828,6.625949031037557
Rue du Liseron 11,46.508426794600865,6.625981843096379
Chemin des Grandes-Roches 7a,46.530592353468556,6.625662823792366
Boulevard de Grancy 54,46.5165158202225,6.625884638759
Chemin de la Vulliette 17a,46.55660937172704,6.682126616124873
Chemin de la Vulliette 20,46.55835251873918,6.6822225732166824
Chemin de la Vulliette 9,46.555990905808436,6.682261643021052
Chemin des Sauges 15,46.54118627453735,6.622990599897869
Place Chauderon 38,46.524037563551985,6.623258196375508
Chemin des Rosiers 2,46.526071125531246,6.62327780279027
Chemin du Bois-Gentil 57,46.54048904104753,6.623115577288304
Avenue Edouard-Dapples 58,46.51597864128051,6.623548240952816
Chemin du Bois-Gentil 29,46.539190624423505,6.6232214895772294
Route du Jorat 50h,46.547671683569796,6.689961524728657
Route du Jorat 50g,46.547760049070156,6.690063475934843
Route du Jorat 54,46.54952892266863,6.690145260288971
Chemin du Stade 6,46.51592293812592,6.610386213507021
Chemin de Champrilly 1,46.53125784383436,6.610185176275845
Chemin de Montelly 19,46.521175645275484,6.61037873921753
Chemin de la Colline 14,46.52221612336643,6.610448695361674
Chemin du Couchant 8,46.52003130070431,6.61056175594594
Chemin du Martinet 17,46.524954953151806,6.605992417261935
Avenue des Figuiers 30,46.517081619560365,6.606151331201878
Chemin de Malley 16,46.52433146001198,6.606061062362024
Chemin des Sablons 6,46.52009379015175,6.598291493578413
Avenue des Mousquines 32,46.51662811184481,6.64709682169469
Chemin des Allières 8,46.52430434528028,6.646986596356493
Route de Berne 91,46.53643309281521,6.646830134795523
Avenue Eugène-Rambert 16,46.515097004790796,6.6472560394222535
Route de Berne 11,46.5344773045437,6.646987218568312
Route de Berne 7,46.53398220801947,6.647008028267377
Chemin des Allières 7,46.524683592517604,6.647145247983914
Chemin du Calvaire 19,46.526834974299504,6.640273913151585
Rue du Bugnon 7,46.52310449987005,6.640416490288829
Chemin Antoine-de-Chandieu 11,46.51277015928299,6.6384962078501655
Route du Signal 24,46.53244512336286,6.638253436039493
Rue Philippe-François-de-Langallerie 9,46.520087881322006,6.638443144991988
Avenue Gabriel-de-Rumine 2bis,46.51727101368128,6.638532367714818
Chemin de Montmeillan 17,46.52804543945766,6.638429941262145
Avenue de la Dôle 19,46.52298287458438,6.644536585797902
Chemin Louis-Boissonnet 61,46.54024325084202,6.644347874850092
Avenue de Béthusy 5,46.521335367840805,6.641315544441896
Avenue de l'Avant-Poste 13,46.51758239210234,6.64142092738622
Avenue de la Sallaz 1,46.52728591849094,6.641294533570549
Avenue de Beaumont 18,46.52469799570039,6.645667700828521
Chemin du Trabandan 33,46.51429508134312,6.645840764624244
Route de Cojonnex 14a,46.55956648722843,6.681557768221858
Chemin de la Vulliette 27e,46.55715008112939,6.68183851711711
Chemin de la Ratavolar 3c,46.53885737824319,6.683518643254298
Route du Jorat 28,46.54356777212664,6.683462326376945
Chemin de la Vulliette 2,46.55621697831111,6.683488905080617
Route de Chavannes 9a,46.51804216519595,6.60055494522748
Chemin du Grand-Bois 16,46.556176514649316,6.701560925898145
Chemin du Grand-Bois 40a,46.55589846063589,6.701798279446736
Chemin du Grand-Bois 40d,46.55603150023542,6.701949041322041
Chemin du Grand-Bois 42a,46.55618650228167,6.702060134324207
Route de Chavannes 25,46.521062510825075,6.597418830809581
Route du Jorat 68,46.55401650648264,6.694637798780947
Route de Marin 13,46.55529514810898,6.686717929537503
Chemin de la Vulliette 33b,46.55817065744801,6.680989952787584
Chemin de la Vulliette 29b,46.55732553274576,6.681036496426903
Chemin de la Ratavolar 15,46.53929917285746,6.681337301011086
Route de Cojonnex 33,46.56170870137656,6.681144587761088
Avenue de la Chablière 40,46.53277493586135,6.613674515068879
Avenue du Mont-d'Or 52,46.5172234923203,6.613912145774515
Chemin du Chasseron 4,46.53133713293496,6.613713798399843
Chemin des Plaines 19,46.513634928686386,6.614017147912837
Avenue de la Chablière 19,46.53206372711219,6.613738228625881
Chemin de la Tour-Grise 25,46.51996528131047,6.613960811089022
Chemin du Boisy 52,46.536862733951686,6.613814460955633
Chemin des Plaines 18a,46.51398237996264,6.614194656837986
Chemin du Chasseron 7,46.531795053257696,6.613940436172276
Chemin Aimé-Steinlen 10,46.53290065645061,6.613952998765848
Chemin de la Tour-Grise 20,46.520329229822124,6.614165352348659
Avenue de la Vallombreuse 32,46.533885794131685,6.614113046396489
Chemin du Chasseron 6,46.53159002899894,6.614212333449102
Route de Cojonnex 22,46.56373321172545,6.686753193206468
Route de Chavannes 117,46.52374113921963,6.589138551476125
Route de Chavannes 115,46.52389311048635,6.589226222546809
Chemin du Martinet 5,46.52536613104392,6.606109132744511
Chemin du Martinet 7bis,46.525121289941815,6.6061393617662425
Route de Neuchâtel 4b,46.57137494111528,6.605441945160007
Chemin de Malley 14,46.524297114696594,6.60630897571211
Chemin des Esserts 11b,46.55124513754143,6.696506324505628
Route du Jorat 100,46.55958459188626,6.696600442144605
Route du Jorat 194c,46.56086571249627,6.696591187703229
Chemin des Coumenets 13,46.55061198841433,6.696766019143598
Chemin des Esserts 4,46.55386156304798,6.696721793311948
Chemin des Esserts 6,46.553452161431785,6.696754331215713
Route du Jorat 104,46.55952054380173,6.696916159280323
Route du Jorat 182b,46.56018327441878,6.698026118955981
Chemin des Coumenets 10,46.551785272175316,6.698193195343739
Chemin de la Vulliette 15,46.556815185707734,6.6826267237207775
Avenue de Morges 78,46.52744058261549,6.606362234186014
Chemin de Richesson 55,46.559063664746425,6.7006177901240385
Chemin du Grand-Bois 20,46.55585700443973,6.701260381162686
Chemin du Martinet 14,46.525569893391726,6.604635651303989
Rue du Grand-Pré 5,46.526861145163835,6.604659521193118
Chemin de Praz-Buchilly 114,46.55945764553845,6.678913373129688
Route du Jorat 21,46.542528735909876,6.679264789623474
Avenue Gabriel-de-Rumine 2,46.51755209448886,6.638284777514236
Rue du Nord 7,46.52602193682963,6.638185163869804
Chemin des Magnolias 6,46.51889439746066,6.638344619655485
Avenue des Alpes 5,46.514830124292615,6.638408160922639
Chemin de Longeraie 1,46.51564358709466,6.638423758449261
Chemin Praz-Roussy 4,46.57263421901396,6.606780270605875
Chemin de Montelly 59,46.52228832124674,6.607784329134918
Chemin de Renens 30b,46.52777260925976,6.607761297825583
Chemin des Pyramides 16,46.5224933180545,6.602081192192195
Avenue de Morges 155,46.52623424394534,6.611598534340246
Chemin de Renens 12c,46.52758818497317,6.6116974435031866
Chemin de la Colline 5b,46.521592447772555,6.611798784079491
Chemin de la Batelière 6,46.51485124677206,6.612065515219871
Chemin du Bois-de-Vaux 25,46.51866744752929,6.599255208972147
Chemin du Bois-de-Vaux 23,46.51891579490452,6.599517948019596
Chemin de Malley 30,46.524923867950044,6.603387490396783
Route de la Clochatte 10d,46.54288234323532,6.640306929919171
Chemin Antoine-de-Chandieu 22,46.51214350865683,6.640889241193579
Chemin Messidor 7,46.514888031289985,6.6408588270486435
Chemin Vermont 20,46.511638638112565,6.640913239263249
Avenue Gabriel-de-Rumine 17,46.51741862975736,6.640840298163207
Avenue Louis-Ruchonnet 3,46.51793039025647,6.627162396187505
Chemin des Cèdres 7,46.52542296645979,6.6270518112306664
Rue du Maupas 8,46.52443150848283,6.62710463778881
Chemin du Bois-Gentil 114,46.53871200920368,6.626913626444839
Avenue Floréal 1,46.51423366375565,6.627330679193798
Allée Ernest-Ansermet 1,46.519818095809796,6.627288658886039
Chemin de Malley 22,46.52510281669382,6.60430789816015
Chemin de la Coffette 10,46.564601962108334,6.59489527358753
Route de Chavannes 29,46.52065217699532,6.595688948577972
